Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,labels
-14,-14,1.4094951,-0.04321325,-14,-2.9032295,1.1202585,0.29684648,-2.8788524,3.9385426,-1.9364253,-3.2428803,-14,-14,-14,-14,-1.3004094,-14,-14,-14,-14,-4.527546,1.8026484,-1.5833746,-1.3209984,-4.233209,0.28931352,-14,-5.5423493,-14,-14,-14,-5.3238034,-1.7524633,-14,-4.359974,-14,-4.393726,-1.6305428,0.8282043,-14,-3.4114368,4SG
-5.3984613,-14,1.3942419,-0.8433158,-5.1564617,-3.5744264,0.3356163,-2.6192884,-5.1254406,1.4040864,-0.52184665,-2.3416371,-14,-14,-14,-14,-2.2730277,-14,-14,-14,-14,-14,1.0064325,-1.4121348,-1.4495744,-14,0.44003984,-14,-4.6726604,-14,-14,-14,-7.6899056,-1.8435723,-14,-14,-14,-4.920756,-3.0688524,-3.0765107,-14,-3.580239,4SG
-3.2805629,-14,4.5513487,1.0583752,-1.0783428,-1.678029,1.9556718,-4.390049,-3.5070705,3.144847,-0.5518565,-0.41200852,-14,-14,-14,-14,-1.347158,-14,-3.9337113,-14,-14,-5.052731,1.9937161,-1.3533049,-1.0188698,-14,-0.8669707,-2.6874433,0.665428,-14,-14,-14,-4.9806957,-0.31445405,-14,-5.08442,-3.5823572,-14,-1.8805641,-0.83112514,-7.1531944,-14,4SG
-14,-14,-14,-3.7222936,-14,-3.6871343,-0.045453727,0.4157704,-1.9310465,1.7584139,-1.5019039,-3.1707032,-14,-14,-14,-2.8227913,-0.4939788,-14,-14,-14,-14,-14,2.1638525,-4.5803266,-2.297558,-14,-14,-14,-14,-14,-2.5289035,-4.100204,-6.634625,-14,-14,-4.4416695,-14,-4.066285,-4.9113994,0.3663314,-14,-3.7592754,4SG
-14,-14,-14,-3.1182039,-14,-4.8175783,-0.20727578,-0.2119509,-3.7706542,0.3363663,-0.7178382,-5.2981124,-14,-14,-14,-14,-0.25581157,-14,-14,-14,-14,-14,2.260094,-0.6956081,-2.4594142,-14,-14,-14,-14,-14,-14,-14,-4.849599,-14,-14,-14,-14,-6.753483,-2.3901978,0.8902849,-6.1567283,-1.4824626,4SG
-1.7567793,-14,4.337343,-0.28236994,-1.8823428,-0.9256167,2.530559,-2.9890997,-2.8031895,3.3034368,-1.471974,-1.1439052,-14,-14,-14,-14,-2.322842,-14,-2.8375883,-14,-14,-3.4418,2.0657659,-2.6860216,-1.8403037,-4.1314335,-0.57200336,-4.7376456,-0.22965027,-14,-14,-14,-5.0731025,0.6453036,-14,-14,-3.821943,-3.5266755,-1.0608807,-0.7475934,-14,-14,4SG
-14,-14,-14,-4.660216,-14,-3.7436738,-1.118915,-14,-3.5601928,-1.7891017,-0.41792947,-2.7284298,-14,-14,-14,-3.65031,-14,-14,-14,-14,-14,-14,1.5058479,-3.4283788,-1.7723672,-14,-14,-14,-4.118586,-14,-14,-14,-6.0647583,-14,-14,-4.972199,-14,-14,-14,-14,-14,-14,4SG
-14,-14,-14,-3.5915968,-14,-14,-1.1348493,-0.37682527,-3.1922395,1.5618734,-1.0314665,-1.1349297,-14,-14,-14,-14,-1.2312412,-14,-14,-14,-14,-14,2.2716177,-0.5948093,-2.1609762,-14,-14,-2.3599174,-2.465426,-14,-14,-14,-4.5995393,-14,-14,-14,-14,-14,-14,-0.057007883,-6.9241605,-0.6476695,4SG
-14,-14,-14,-4.4294834,-14,-14,-2.2471163,-2.4985785,-5.0583053,-1.8949039,-0.6835331,-14,-4.227187,-14,-14,-14,-2.0158443,-14,-3.391526,-14,-14,-14,1.8193436,-1.3742431,-1.7519628,-14,-14,-14,-3.3311303,-14,-14,-14,-3.3730958,-14,-14,-14,-14,-14,-14,-2.9561055,-5.2969046,-4.281186,4SG
-14,-14,-14,-5.17738,-14,-4.2327986,-2.7550375,-1.5285238,-4.4460897,-4.036685,0.48354053,-1.6154383,-14,-14,-14,-14,-14,-14,-3.8771653,-14,-14,-14,0.8430773,-1.4004296,-2.333726,-14,-14,-14,-14,-14,-14,-14,-5.177474,-14,-14,-14,-14,-14,-14,-14,-4.524431,-7.090295,4SG
-14,-14,-14,-0.4777687,-14,-14,1.9173173,-2.1448445,-2.0672953,2.3004825,-0.27571493,-3.1939752,-14,-14,-14,-14,-0.41484576,-14,-14,-14,-14,-14,1.8847345,-1.6852274,-0.18332331,-14,-14,-14,-1.9783121,-7.0947905,-2.887784,-14,-4.990225,-14,-14,-14,-14,-3.4141803,-2.3686967,-0.060674645,-7.2924843,-3.459229,4SG
-2.4680681,-14,1.5444676,0.000759487,-14,-2.5722132,1.859739,-0.92159706,-1.9687248,3.9315772,-1.428477,-3.255992,-14,-14,-14,-14,-0.7661185,-14,-3.9841318,-14,-14,-14,1.7445238,-0.22055568,-1.2551147,-5.671746,-14,-14,-3.5004275,-14,-14,-14,-4.4213667,-1.3928937,-3.7507408,-6.0048313,-14,-4.330574,-1.515984,-0.5725856,-8.276507,-3.1500216,4SG
-14,-14,-14,-5.784746,-14,-14,-1.2607037,-2.883472,-14,-1.5121715,0.61077684,-1.3357856,-14,-14,-14,-14,-14,-14,-4.9377027,-14,-14,-14,0.18496966,-2.606344,-0.5693696,-14,-14,-3.9998434,-2.830754,-14,-14,-14,-14,-5.2792788,-4.853466,-14,-14,-14,-14,-14,-5.2979264,-2.9789543,4SG
-14,-14,-14,-14,-14,-14,-1.4557248,-1.2009591,-3.0397494,-3.3348036,-0.033736337,-6.181752,-14,-14,-14,-14,-3.4594035,-14,-14,-14,-14,-14,2.1433215,-3.9552085,-1.1595471,-14,-14,-14,0.5298227,-4.8758025,-14,-14,-7.6937084,-14,-14,-14,-14,-14,-14,-3.08395,-14,-4.3283052,4SG
-3.2071867,-14,4.788414,0.1507292,-4.690645,-0.6408225,1.5413376,-3.86609,-2.8884287,3.8957129,-1.753626,-3.3328528,-14,-14,-14,-3.7076085,-1.0271319,-14,-2.881217,-14,-14,-2.00824,2.0187893,-0.95045006,-1.6748999,-14,-2.4044135,-3.8246624,0.2535757,-14,-14,-14,-3.8918953,0.6336556,-14,-14,-14,-2.294897,-2.1366916,-1.360145,-9.153677,-4.158461,4SG
-14,-14,-14,-5.166602,-14,-6.328211,-1.9884396,-2.7667384,-4.0230556,-2.436624,0.1391633,-1.1109331,-14,-14,-14,-3.7585635,-14,-14,-14,-14,-14,-14,-0.35700226,-2.0308342,-0.5462829,-14,-14,-14,-7.7433934,-14,-14,-14,-8.387526,-5.325952,-4.682929,-14,-14,-14,-4.437993,-2.261611,-5.046071,-2.7899685,4SG
-5.21833,-14,-14,-2.6134229,-14,-14,0.30994552,-0.7514896,-4.2351093,-2.0503714,0.16990538,0.020108704,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,1.2554251,-1.7231948,-1.709472,-14,-14,-14,-14,-14,-4.5023966,-14,-14,-4.4698,-2.140135,-14,-14,-5.0499644,-7.5534644,-14,-5.7086215,-3.7799618,4SG
-1.138187,-14,1.9649596,1.1194245,-1.4423426,-0.83065265,1.0413508,-0.021786805,-1.9994335,3.6126847,-3.7932942,-1.9863921,-14,-14,-14,-2.9269814,-1.6693547,-14,-2.58642,-14,-4.996926,-14,2.3520703,-1.7289326,0.21796878,-14,0.66010296,-4.638628,0.98395896,-14,-4.253275,-14,-4.08231,0.32722452,-2.7967794,-4.349956,-3.9206607,-1.5193115,-0.18989252,1.2934875,-14,-14,4SG
-3.9776402,-4.8780413,2.0446897,-0.09523874,-3.7487142,-0.9667275,2.0158226,-2.0218115,-2.8454053,3.8984554,-2.0366595,-14,-14,-14,-14,-14,-2.0914223,-14,-2.7580798,-14,-14,-4.0575547,1.7509131,-0.1880452,-2.3637693,-3.799849,-0.504338,-14,-14,-14,-14,-14,-4.665791,0.216647,-4.2076817,-14,-14,-3.075933,-4.1332703,-0.43622568,-7.8062825,-1.9983296,4SG
-3.807181,-14,1.3310509,-0.4607133,-14,-4.122563,1.6874493,-1.7227458,-2.666769,3.110637,-0.97105634,-1.9167666,-5.2429104,-14,-14,-14,-1.0090137,-14,-3.0984447,-14,-5.535484,-3.2453897,1.0683204,-1.3773897,-2.2841508,-2.9198985,-0.9562431,-14,-4.1206203,-14,-14,-14,-8.621437,-2.0349097,-5.69257,-6.9882483,-5.5247316,-5.3652215,-3.1377656,-0.7188404,-14,-5.6327157,4SG
-5.469686,-14,-14,-3.7157795,-14,-3.939433,0.49400392,-2.5834568,-5.792323,-1.5302815,-0.074649535,-1.8949184,-14,-14,-14,-14,-14,-14,-4.0582104,-14,-14,-14,0.43968597,-2.4171996,-1.2346236,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-5.084489,-14,4SG
-2.646838,-14,4.821077,-0.7853485,-2.0738866,-0.51377267,1.640688,-3.3707476,-3.2212534,3.0675836,-1.9106807,-0.22749905,-14,-14,-14,-14,-1.4577259,-14,-1.1024204,-14,-14,-3.5489292,2.0540311,-1.3459333,-1.08599,-4.9035025,-1.9872111,-14,-0.19024004,-14,-14,-14,-3.6526184,0.37384072,-1.7009898,-4.457579,-14,-4.0342884,-1.5436066,-0.16808413,-6.268624,-14,4SG
-1.9804654,-14,4.7741084,-0.011780807,-0.9848467,-1.0549859,2.0305104,-14,-1.1888875,3.869873,-2.034596,-1.6251847,-14,-14,-14,-14,-0.7965786,-14,-1.5040188,-14,-14,-4.957939,2.004872,-1.0360991,-0.8032571,-14,1.017137,-4.992299,0.5322163,-14,-14,-14,-3.16449,0.6438223,-4.2432704,-4.034118,-14,-3.1115513,-1.8022326,-1.2464238,-6.551512,-14,4SG
-14,-14,-14,-3.3714519,-14,-14,-0.7263602,-0.90713406,-3.5710337,-2.1523836,-0.3217387,-1.812615,-14,-14,-14,-14,-14,-14,-3.926836,-14,-14,-14,0.053959228,-3.0092618,-3.1986315,-14,-14,-14,-4.6010976,-14,-14,-14,-6.30767,-14,-14,-14,-14,-5.020518,-3.4921172,1.336611,-14,-14,4SG
-5.8863482,-14,-2.438237,-0.94117236,-4.8099213,-4.873155,1.768523,-0.6776054,-2.8333037,2.0482788,-1.5476804,-3.9440548,-14,-14,-14,-14,-1.5121905,-14,-4.450289,-14,-5.8353453,-14,0.74954045,-1.2571363,-1.909392,-14,-0.4879965,-14,-14,-14,-14,-14,-6.5781856,-2.3077137,-4.7675805,-6.883167,-14,-2.7834036,-1.9188035,-0.47210413,-7.1323195,-4.2899985,4SG
-2.8561008,-14,-14,-1.8520119,-4.9564967,-6.3540626,1.0059993,-0.95939076,-3.570723,3.1415908,-3.7551038,-14,-14,-14,-14,-14,-0.39277658,-14,-14,-14,-4.1755075,-4.9499593,0.98479897,-0.8796071,-4.9122367,-4.7125206,0.062500626,-14,-14,-14,-3.7945673,-14,-5.481531,-5.052228,-2.8132546,-14,-14,-4.619337,-1.6847907,0.03212083,-7.5012136,-8.474027,4SG
-14,-14,-3.3367963,-1.9185356,-14,-2.9704964,0.9479205,-1.4574826,-2.5809214,1.0779516,-3.5912411,-2.4411385,-14,-14,-14,-14,-0.23479643,-14,-14,-14,-14,-14,1.6775278,-2.1766763,-0.94525045,-4.3423395,-14,-4.2962537,-14,-14,-2.6066296,-14,-4.875787,-3.278846,-14,-14,-14,-0.4565382,-14,0.53059256,-14,-2.7342477,4SG
-4.3048935,-14,5.28158,-0.12061349,-1.6618518,-0.7375259,2.553842,-14,-1.9092895,3.2687771,-3.6647143,-4.688351,-14,-14,-14,-4.3458886,-3.4813337,-14,-3.9347985,-14,-14,-1.9099046,2.0863123,-0.5540452,-1.6647028,-14,-1.0597591,-2.296948,-1.2390038,-14,-14,-14,-4.9010777,1.5838568,-3.0631769,-14,-4.3473167,-1.5547259,-0.88941556,-2.551958,-14,-14,4SG
-14,-14,-14,-14,-14,-14,-1.5414973,-0.055060927,-5.3648553,-1.8439445,0.34344894,-3.3984785,-14,-14,-14,-14,-2.2651532,-14,-14,-14,-14,-14,1.526217,-5.5830817,-0.18672849,-14,-14,-14,-1.7315168,-14,-14,-14,-7.274603,-14,-14,-14,-14,-14,-14,-14,-6.568099,-14,4SG
-2.9690208,-14,0.36117595,1.1033704,-3.6206684,-0.70085394,2.0200448,-0.047051974,-0.69567776,3.9311721,-2.0557272,-0.94219387,-14,-14,-14,-14,-0.65860766,-14,-14,-14,-14,-14,2.1161659,0.31147826,-0.8135423,-5.860381,0.98792994,-3.4086537,-2.4610946,-14,-14,-14,-3.472625,-0.6519516,-3.9829223,-14,-4.587749,-2.150942,-0.96893144,0.8978337,-14,-14,4SG
-3.3381097,-14,-3.1490815,-0.38315976,-14,-3.8996656,0.6727301,-1.3667756,-1.948661,3.034126,-1.9645618,-3.800375,-14,-14,-14,-14,-1.6339686,-14,-3.0019765,-14,-14,-14,1.3898997,-4.0442004,-0.6908748,-4.585828,-3.9838364,-14,-0.5154852,-14,-3.1156604,-14,-6.536908,-5.3833494,-3.0241647,-14,-14,-2.0777643,-2.866846,0.89355433,-14,-5.085925,4SG
-2.4630256,-14,-5.772618,-0.017263383,-2.9793308,-1.5652429,0.65220237,-3.194618,-2.9537644,2.908569,-2.3322651,-2.4664507,-14,-14,-14,-4.458568,0.13365185,-14,-3.7585285,-14,-14,-14,1.5602152,-2.0483272,-1.234085,-3.8382878,-3.4297915,-5.653963,-1.8312774,-14,-14,-14,-5.819991,-3.4056273,-4.416196,-14,-14,-2.3345084,-1.9007618,-0.035244692,-8.434108,-14,4SG
-14,-14,-14,-14,-14,-5.108412,-1.2695595,-2.683656,-4.650414,-2.009935,0.18346617,-1.9996699,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,0.01757424,-2.8133729,-2.4172237,-14,-14,-14,-14,-14,-14,-14,-14,-14,-5.5303764,-6.7009563,-14,-14,-4.4535975,-4.39703,-4.2274446,-2.8336558,4SG
-14,-14,-6.835764,-0.6463139,-4.61731,-2.4870043,0.75451547,-1.6840665,-1.2744962,2.7827127,-0.9325336,-2.0387063,-14,-14,-14,-3.7130005,0.095468424,-14,-14,-14,-14,-14,2.0528717,-1.7244711,0.23088345,-2.5307732,-14,-3.5454104,-3.5570529,-14,-5.236697,-14,-5.181261,-14,-14,-14,-14,-3.7221353,-2.3961403,1.6322522,-14,-14,4SG
-14,-14,-5.064266,-1.2583575,-14,-5.6736264,-1.0408896,0.10319972,-1.8846213,-0.01552261,-0.30037042,-2.8727558,-14,-14,-14,-14,-1.9637998,-14,-14,-14,-14,-14,2.1292403,-3.600778,-0.8929936,-5.8295636,-14,-14,-2.5698223,-14,-14,-14,-4.9297833,-14,-14,-5.644106,-14,-4.03504,-14,2.0142298,-14,-14,4SG
-3.215364,-14,-8.63684,-4.133232,-14,-4.898978,-2.101172,-1.1728039,-3.256659,-0.12530439,-3.3751962,-2.8001845,-14,-14,-14,-3.680803,-0.24745898,-14,-14,-14,-14,-14,1.7901888,-4.2681384,-0.20502159,-5.220074,-14,-14,-14,-14,-5.0104623,-14,-6.8615694,-14,-2.7440314,-6.3665247,-14,-14,-14,0.95300436,-14,-14,4SG
-2.5226607,-14,5.0363917,-1.0648208,-1.4060518,-0.7367483,1.5774773,-5.596682,-1.3229812,3.2161362,0.17086408,-2.8920736,-14,-14,-4.9596186,-14,-2.8028924,-14,-14,-14,-14,-2.958257,1.2893091,-0.5005459,-1.689034,-14,0.21339285,-0.8034069,0.6650123,-14,-14,-14,-3.7730055,0.446932,-14,-3.5597231,-2.9830072,-3.4223282,-1.2849553,-1.4252425,-4.734505,-14,4SG
-3.027818,-14,4.7342186,0.225302,-0.9078517,-0.063215695,1.7855299,-14,-2.1823616,4.495544,-3.6667895,-2.00658,-14,-14,-14,-3.3813376,-1.933393,-14,-1.4852203,-14,-14,-2.9806976,2.7503705,0.004241292,-0.72692335,-3.948195,-1.5069617,-3.4299612,0.4432748,-14,-4.4838758,-4.474652,-3.441628,0.7699587,-14,-6.0619416,-14,-0.69232047,-0.74921834,-0.776681,-5.4655986,-14,4SG
-2.8429153,-14,2.9458785,0.044411294,-1.8072941,-1.614528,1.3263189,-2.6356921,-1.7577912,4.5705748,-1.0416093,-2.5999722,-14,-14,-14,-14,-2.359223,-14,-14,-14,-14,-14,2.1091943,-0.6163499,-0.7259237,-4.5974097,-1.3297795,-3.0885382,-2.2998483,-14,-14,-4.7488294,-5.3651304,-1.4328922,-14,-6.4115987,-4.7314944,-2.6203341,-1.2667565,-0.05994671,-14,-14,4SG
-14,-14,0.48016605,0.306697,-3.6388345,-3.4964335,0.59590864,-1.4235618,-1.6835163,2.9706109,-0.40740466,-1.0028358,-14,-14,-14,-14,0.16566464,-14,-14,-14,-14,-14,2.8775723,-1.1607144,-1.3593464,-14,-14,-14,-0.40905705,-14,-14,-14,-5.8346567,-14,-14,-14,-14,-3.2452095,-0.57749695,0.99189717,-14,-14,4SG
-14,-14,-0.5706795,-2.779426,-14,-3.8622622,-1.5215828,0.05210811,-1.9566882,-0.39401072,-1.2041132,-2.6834288,-14,-14,-14,-3.6435964,-0.4782152,-14,-14,-14,-14,-14,2.1142986,-3.723316,-0.58204544,-5.768682,-14,-4.2619534,-14,-5.0196137,-14,-14,-4.2990794,-14,-14,-7.093749,-14,-4.286832,-5.801368,1.0850706,-14,-4.584674,4SG
-2.8954377,-14,4.259068,0.013833328,-2.9555025,-1.0558062,1.1742973,-4.833834,-2.013992,3.3650024,-14,-2.7236094,-14,-14,-14,-3.836724,-1.9614582,-14,-4.0358696,-14,-14,-4.3338647,1.285807,-1.3832046,-1.140444,-14,-0.41577458,-2.9343138,0.5848369,-14,-14,-14,-4.148103,0.24992998,-14,-2.3631175,-2.749713,-1.7347059,-1.9368956,-0.9778842,-7.15155,-3.6926377,4SG
-14,-14,-3.6919036,-1.1772869,-14,-7.5264935,0.72327656,-0.08736383,-1.991245,1.2406194,0.6855746,-2.0613337,-14,-14,-4.2884316,-14,0.3007539,-14,-14,-14,-14,-14,2.1118867,-2.0879107,-1.5605822,-2.9214952,-14,-14,-0.68815124,-5.089099,-4.246384,-14,-6.7051425,-14,-14,-14,-14,-14,-5.916385,0.15803322,-14,-14,4SG
-4.0848246,-14,4.3192124,0.30848137,-4.048793,-0.6866856,1.242089,-3.8917649,-1.2625046,3.6369069,-1.8375418,-3.9538946,-14,-14,-14,-14,-3.1230276,-14,-2.2211006,-14,-14,-3.27665,2.081753,-1.2008865,-0.2117866,-14,-14,-0.32675985,0.22100174,-14,-14,-14,-5.122741,0.10450843,-3.6160097,-3.7290802,-3.9308069,-14,-2.087061,-0.03937347,-7.051099,-2.5797386,4SG
-1.2730451,-14,3.7181375,1.0488739,-1.0844436,-1.3540418,2.5636973,-0.8420824,-0.53854513,4.9267335,-0.6994976,-1.3135675,-14,-14,-4.7157426,-14,-1.0036105,-14,-3.342528,-14,-14,-14,2.0381064,-0.4534173,-0.8888368,-2.6959887,0.2119857,-2.0706332,0.9323996,-14,-3.7547874,-14,-3.587964,0.18977596,-2.1921885,-5.748242,-3.842499,-0.91696626,-1.4540834,1.2386334,-8.003613,-14,4SG
-14,-14,-4.503324,-0.97008216,-14,-5.345195,0.005737813,-1.0915985,-2.9739847,2.5486577,-1.3224363,-14,-14,-14,-14,-14,-0.8463037,-14,-14,-14,-14,-3.1268704,1.2847337,-1.3714676,-1.1113045,-14,-14,-14,-14,-7.8087263,-14,-14,-5.1284823,-1.4199305,-14,-14,-14,-4.7707,-1.4222649,1.0406666,-7.832963,-3.2519357,4SG
-5.1750736,-14,1.39885,-1.7476314,-5.446088,-4.9363556,0.3380372,-1.3681402,-2.701419,1.6380743,-2.5698953,-4.6165752,-14,-14,-14,-14,-0.8605602,-14,-14,-14,-14,-14,0.43161047,-1.7282405,-1.9699627,-5.050998,-0.8284363,-4.271615,-14,-14,-14,-5.596333,-5.5517983,-3.4225996,-4.170179,-14,-14,-5.5045114,-1.765748,0.22417757,-7.237127,-2.2471137,4SG
-2.747015,-14,4.7182746,-0.4604537,-1.30588,-1.0135787,1.2923564,-4.9297724,-2.7518065,2.4824798,-2.3363729,-2.8144555,-14,-14,-14,-3.8029766,-0.8670339,-14,-3.742314,-14,-14,-3.6290934,1.7034477,-2.1535761,-2.585588,-14,-1.0640124,-14,-2.489465,-14,-14,-14,-3.1394277,0.5961651,-14,-6.8657675,-14,-1.5855957,-4.381418,-1.3560929,-8.658191,-14,4SG
-14,-14,-14,-0.6118141,-14,-9.340303,-1.1131085,-0.90451664,-1.5002269,2.296857,-0.75451535,-1.2736598,-14,-14,-14,-3.8258955,-0.64243627,-14,-14,-14,-14,-4.570742,1.1474679,-3.6077049,-0.66680706,-3.7226877,-14,-14,-1.5811263,-8.973934,-14,-14,-4.4056416,-2.592513,-14,-14,-14,-4.670551,-4.5006313,-0.1254161,-14,-3.531567,4SG
-4.887263,-14,-14,-1.5825155,-14,-6.034318,-0.584522,-0.31218326,-2.161459,0.5024975,-0.9656798,-1.5913181,-14,-14,-14,-14,-0.760272,-14,-14,-14,-14,-14,2.1952431,-3.0335693,-1.2600873,-14,-14,-14,-3.5960484,-5.670401,-14,-14,-7.768459,-14,-14,-14,-14,-3.9799109,-14,2.3631892,-14,-4.865836,4SG
-2.338679,-14,2.205757,-0.018237116,-3.598909,-2.5125158,1.455937,-0.5659194,-0.89313287,3.4638274,-0.89089364,-2.2308502,-14,-14,-14,-14,-1.5052003,-14,-1.6590987,-14,-14,-14,1.8314672,-0.8304806,-0.97545576,-3.094069,-0.07565877,-14,-0.42169404,-6.055042,-14,-14,-4.2954755,-0.4922801,-14,-4.84449,-14,-2.771084,-1.6116383,1.0800526,-7.333796,-14,4SG
-5.4437613,-5.1719933,-14,-14,-14,-5.075631,-2.004322,0.3740849,-2.6105635,-1.387542,-2.214004,-3.2503717,-14,-14,-14,-14,-2.362478,-14,-14,-14,-14,-5.0769444,1.733881,-4.791845,-1.44117,-3.3311465,-14,-5.1138706,-14,-14,-4.964127,-14,-5.1201873,-14,-14,-14,-14,-14,-14,-0.15624137,-9.6773205,-4.7976623,4SG
-14,-5.220509,-14,-3.7858558,-14,-4.8783264,-3.1097436,-4.585431,-2.8524163,-14,-0.95751196,-3.610138,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,0.7384369,-2.3465223,-4.576162,-14,-14,-4.9500656,-2.9579651,-4.448346,-14,-14,-6.064199,-14,-3.7240064,-14,-14,-14,-14,-14,-14,-14,4SG
-4.1682878,-14,-3.3046823,-0.47024167,-3.019498,-2.286412,0.065946326,-2.9691832,-1.3257273,2.7754917,-2.9662807,-2.703755,-14,-14,-14,-14,-0.021525202,-14,-14,-14,-14,-14,2.8795831,-1.5545993,-1.7657574,-14,-14,-2.611098,-3.347403,-14,-14,-14,-4.8696585,-14,-2.1814961,-3.9046416,-14,-2.9432437,-2.6343346,1.0132939,-14,-14,4SG
-14,-14,-14,-14,-14,-14,-2.8125036,-14,-4.404759,-1.7594914,0.56993663,-2.3119073,-14,-14,-14,-3.5424163,-14,-14,-14,-14,-14,-14,-3.5012212,-4.588491,-0.25121856,-14,-14,-5.0368695,-4.3392286,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-14,-4.4532256,-3.2773886,4SG
-3.2441826,-14,-14,1.7121624,-2.061545,-1.3955463,0.21337625,1.2242774,-0.3455368,4.2458563,-0.87348217,-3.5892248,-14,-14,-14,-14,0.6170278,-14,-14,-14,-14,-14,3.3663702,-0.6402882,-1.3921832,-14,-2.1134458,-3.0100396,-2.629697,-14,-14,-14,-3.253926,-14,-14,-14,-14,-3.3307793,-1.7545769,2.827254,-14,-14,4SG
-14,-14,-8.906406,-2.7748942,-4.127908,-5.891491,0.8040257,0.50793105,-2.67565,2.0281847,-0.62707096,-14,-14,-14,-14,-14,-0.54324305,-14,-2.8773665,-14,-14,-14,1.4610677,-1.4258231,-2.0807433,-14,-2.0290759,-14,-14,-6.020194,-14,-14,-4.9394307,-3.6618052,-14,-5.865869,-14,-5.031825,-0.939293,0.33183724,-7.5773816,-3.8870063,4SG
-3.7433987,-14,-14,1.0468259,-2.7503166,-4.9108706,1.1666234,-2.0657961,-2.817995,3.3941886,-1.1887234,-3.5379448,-14,-14,-14,-2.5384321,-0.98454076,-14,-14,-14,-14,-14,1.4874932,-0.72096467,-1.0858411,-14,-2.6015358,-14,-14,-14,-14,-14,-6.953056,-14,-14,-4.1818366,-14,-1.5670433,-0.5947751,-0.22848187,-14,-14,4SG
-4.50738,-14,-4.346023,0.4052925,-2.9947777,-2.4447854,-0.4682085,0.92019516,-1.3640051,2.4902306,-14,-14,-2.6989448,-14,-14,-2.5830865,-0.5727962,-14,-14,-14,-14,-14,2.2900317,-0.43482348,-3.1325402,-14,-2.4778235,-14,-3.1958618,-14,-3.4526923,-14,-5.4009104,-14,-14,-14,-14,-1.4335073,-2.5178597,0.99808544,-14,-14,4SG
-5.147331,-14,4.773039,0.44717702,-2.9133816,-0.51445013,0.64531076,-2.5069697,-1.3376186,2.6593268,-1.5842375,-2.1251132,-14,-14,-14,-14,0.30272514,-14,-1.1713034,-14,-14,-2.442126,1.8800396,-1.9089351,-0.49441972,-14,-0.68982625,-14,0.10052784,-14,-3.6342666,-14,-5.2120633,0.39311466,-14,-1.9508785,-3.7833543,-0.8308662,-0.70176464,-0.000669113,-7.074017,-3.6021209,4SG
-2.5997396,-14,4.841478,-0.6299918,-3.1524076,-0.42442304,0.23418827,-14,-1.514083,3.6278884,-1.4414506,-1.9343158,-14,-14,-14,-14,-0.13622352,-14,-2.8975782,-14,-14,-3.547801,1.4040282,-0.48837197,-1.9539858,-14,-1.0534838,0.07232956,0.83779347,-14,-14,-14,-3.270745,0.854022,-4.6607313,-4.9791136,-14,-3.5123732,-2.887055,-2.7196593,-5.325865,-14,4SG
-2.634841,-14,4.9257627,0.09592762,-1.5250624,-0.15716407,1.5698282,-14,-1.2159507,2.7806425,-0.5737813,-1.1295075,-14,-14,-14,-14,-0.6725557,-14,-2.0482373,-14,-14,-2.372774,1.4749999,-0.82180387,-1.9303054,-14,1.1720562,-1.0707098,-2.7940125,-14,-14,-14,-3.3139858,1.2817024,-3.5423288,-14,-14,-1.3618175,-0.5992394,-1.0744511,-7.046662,-3.561362,4SG
-2.298637,-14,2.3223844,1.1096187,-4.072429,-2.2248888,2.2841365,0.35439083,-1.001204,4.6367784,-14,-0.2916388,-14,-14,-14,-14,-0.87532866,-14,-14,-14,-14,-14,2.8711882,0.086227216,0.18771428,-4.023322,-2.73753,-2.4286654,-2.5308282,-5.70945,-3.3771498,-4.8649197,-3.9792707,-14,-14,-14,-4.528244,-1.5602272,-0.5017531,1.3146238,-14,-2.879564,4SG
-3.7365665,-14,4.7210383,-0.87287307,-0.8957956,-0.35559958,2.737715,-3.130788,-2.4099698,3.7142246,-1.0109798,-1.3067422,-14,-14,-14,-14,-1.6725576,-14,-1.0584561,-14,-14,-2.5778804,1.8921247,-0.7588984,-0.053889513,-14,-0.26349917,-5.183371,0.5975565,-5.9374003,-14,-14,-3.4275444,0.8591336,-14,-2.8320484,-3.055461,-1.2967737,-1.4259022,-1.5034109,-6.7249317,-14,4SG
